X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1511066.2279500961,5389141.071549892,1491498.387844876,5374465.191470977,1530634.0680553163,5403816.951628808,144448,38.21843770550833
1123299.9532499313,4959887.611400127,1103732.1131447111,4945211.731321212,1142867.7933551515,4974563.491479043,144448,38.21843770550833
1803554.7058000565,5668358.376949787,1783986.8656948362,5653682.496870872,1823122.5459052767,5683034.257028703,144448,38.21843770550833
1439841.190849781,5003881.096049786,1420273.3507445608,4989205.21597087,1459409.0309550012,5018556.976128701,144448,38.21843770550833
1335449.4779500961,5011590.593100071,1315881.637844876,4996914.713021155,1355017.3180553163,5026266.473178986,144448,38.21843770550833
1285760.9298000336,4970433.450200081,1266193.0896948134,4955757.570121165,1305328.7699052538,4985109.330278996,144448,38.21843770550833
1855596.0613498688,5667993.353250027,1836028.2212446486,5653317.473171111,1875163.901455089,5682669.233328942,144448,38.21843770550833
1641713.593699932,6090886.862500191,1622145.753594712,6076210.982421275,1661281.4338051523,6105562.742579106,144448,38.21843770550833
1494939.2838001251,5245403.836800098,1475371.443694905,5230727.956721183,1514507.1239053453,5260079.716879014,144448,38.21843770550833
1766463.779200077,5416327.368800163,1746895.9390948568,5401651.488721248,1786031.6193052973,5431003.248879079,144448,38.21843770550833
1155086.1813502312,4965414.7576498985,1135518.341245011,4950738.877570983,1174654.0214554514,4980090.637728814,144448,38.21843770550833
2015171.7976498604,5702938.533899784,1995603.9575446402,5688262.653820869,2034739.6377550806,5717614.4139787,144448,38.21843770550833
1745330.1925501823,5732787.704050064,1725762.3524449621,5718111.823971149,1764898.0326554026,5747463.58412898,144448,38.21843770550833
1328120.8355998993,5042444.176849842,1308552.995494679,5027768.296770927,1347688.6757051195,5057120.056928758,144448,38.21843770550833
1734716.1844501495,5909469.754849911,1715148.3443449293,5894793.874770995,1754284.0245553697,5924145.634928826,144448,38.21843770550833
1867156.5734000206,5539114.438700199,1847588.7332948004,5524438.558621284,1886724.4135052408,5553790.318779115,144448,38.21843770550833
1845019.7511501312,5928231.6187000275,1825451.911044911,5913555.738621112,1864587.5912553514,5942907.498778943,144448,38.21843770550833
1737265.22935009,6003533.81524992,1717697.3892448698,5988857.935171004,1756833.0694553102,6018209.695328835,144448,38.21843770550833
1719811.710050106,6026457.736750126,1700243.8699448858,6011781.85667121,1739379.5501553263,6041133.616829041,144448,38.21843770550833
1860602.668849945,5785641.013150215,1841034.8287447249,5770965.1330713,1880170.5089551653,5800316.893229131,144448,38.21843770550833
1693540.2656002045,5459408.4265499115,1673972.4254949843,5444732.546470996,1713108.1057054247,5474084.306628827,144448,38.21843770550833
1960379.5650000572,5673817.349450111,1940811.724894837,5659141.469371196,1979947.4051052774,5688493.229529027,144448,38.21843770550833
1848456.3870501518,5608298.108399868,1828888.5469449316,5593622.2283209525,1868024.227155372,5622973.9884787835,144448,38.21843770550833
1198575.6390500069,4861152.35379982,1179007.7989447867,4846476.473720904,1218143.479155227,4875828.233878735,144448,38.21843770550833
1800213.7315502167,5777393.961649895,1780645.8914449965,5762718.081570979,1819781.571655437,5792069.84172881,144448,38.21843770550833
1574567.5209999084,5420423.418600082,1554999.6808946882,5405747.538521167,1594135.3611051287,5435099.298678998,144448,38.21843770550833
1349324.9751501083,4942474.760300159,1329757.1350448881,4927798.880221244,1368892.8152553285,4957150.640379075,144448,38.21843770550833
1258329.3239002228,4942884.861999989,1238761.4837950026,4928208.981921073,1277897.164005443,4957560.742078904,144448,38.21843770550833
1522814.976749897,5373301.458749771,1503247.1366446768,5358625.578670856,1542382.8168551172,5387977.338828687,144448,38.21843770550833
1440887.795100212,5211803.135650158,1421319.954994992,5197127.255571242,1460455.6352054323,5226479.015729073,144448,38.21843770550833
1366598.4526000023,4929705.685550213,1347030.612494782,4915029.805471297,1386166.2927052225,4944381.565629128,144448,38.21843770550833
1213356.6115999222,4775118.620349884,1193788.771494702,4760442.7402709685,1232924.4517051424,4789794.5004288,144448,38.21843770550833
1284834.4495501518,5094844.245950222,1265266.6094449316,5080168.3658713065,1304402.289655372,5109520.1260291375,144448,38.21843770550833
1934868.6617999077,5573362.004650116,1915300.8216946875,5558686.1245712,1954436.501905128,5588037.8847290315,144448,38.21843770550833
1887153.670199871,5707814.964799881,1867585.8300946509,5693139.0847209655,1906721.5103050913,5722490.8448787965,144448,38.21843770550833
1576730.0787501335,5368045.063650131,1557162.2386449133,5353369.183571216,1596297.9188553537,5382720.943729047,144448,38.21843770550833
1192457.0170497894,5058477.618450165,1172889.1769445692,5043801.738371249,1212024.8571550096,5073153.49852908,144448,38.21843770550833
1416234.9517002106,5149617.3520998955,1396667.1115949904,5134941.47202098,1435802.7918054308,5164293.232178811,144448,38.21843770550833
1707074.6195001602,5621823.907299995,1687506.77939494,5607148.02722108,1726642.4596053804,5636499.787378911,144448,38.21843770550833
1155656.5393500328,4908449.824550152,1136088.6992448126,4893773.944471236,1175224.379455253,4923125.704629067,144448,38.21843770550833
1830624.1284499168,5533004.662250042,1811056.2883446966,5518328.782171126,1850191.968555137,5547680.5423289575,144448,38.21843770550833
1814804.2545499802,5607825.602600098,1795236.41444476,5593149.722521182,1834372.0946552004,5622501.482679013,144448,38.21843770550833
1905792.6165499687,5590950.848649979,1886224.7764447485,5576274.968571063,1925360.456655189,5605626.728728894,144448,38.21843770550833
1494459.7478499413,5201103.9132499695,1474891.907744721,5186428.033171054,1514027.5879551615,5215779.793328885,144448,38.21843770550833
1815420.6633000374,5618212.188650131,1795852.8231948172,5603536.308571216,1834988.5034052576,5632888.068729047,144448,38.21843770550833
1955097.209350109,5723339.132349968,1935529.369244889,5708663.252271052,1974665.0494553293,5738015.012428883,144448,38.21843770550833
1284978.0717000961,5135493.666150093,1265410.231594876,5120817.786071178,1304545.9118053163,5150169.546229009,144448,38.21843770550833
1553723.813799858,5474058.574999809,1534155.9736946379,5459382.694920894,1573291.6539050783,5488734.455078725,144448,38.21843770550833
1166185.3565998077,5018726.741099834,1146617.5164945875,5004050.861020919,1185753.196705028,5033402.62117875,144448,38.21843770550833
1456783.5932497978,5148049.326449871,1437215.7531445776,5133373.446370956,1476351.433355018,5162725.206528787,144448,38.21843770550833
1390824.011300087,4994626.249949932,1371256.1711948668,4979950.369871017,1410391.8514053072,5009302.130028848,144448,38.21843770550833
1181410.3057498932,4887047.322800159,1161842.465644673,4872371.442721244,1200978.1458551134,4901723.202879075,144448,38.21843770550833
