X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1509446.4938502312,5162561.991300106,1509370.0569748434,5162504.663643565,1509522.930725619,5162619.318956647,564,0.14929077224166667
1785830.4137997627,5737988.5601501465,1785753.976924375,5737931.232493605,1785906.8506751505,5738045.8878066875,564,0.14929077224166667
1524799.2582998276,5190493.877900124,1524722.8214244398,5190436.550243583,1524875.6951752154,5190551.205556665,564,0.14929077224166667
1195087.3898000717,5007096.760200024,1195010.952924684,5007039.432543483,1195163.8266754595,5007154.087856565,564,0.14929077224166667
1572398.4120497704,5507865.990749836,1572321.9751743826,5507808.663093295,1572474.8489251581,5507923.318406377,564,0.14929077224166667
1234680.4872999191,4908143.517799854,1234604.0504245313,4908086.190143313,1234756.924175307,4908200.845456395,564,0.14929077224166667
1540831.7231497765,5356629.822299957,1540755.2862743887,5356572.494643416,1540908.1600251643,5356687.149956498,564,0.14929077224166667
1302907.5289998055,4921907.630449772,1302831.0921244177,4921850.302793231,1302983.9658751932,4921964.958106313,564,0.14929077224166667
1268516.6991000175,5000570.352950096,1268440.2622246298,5000513.025293555,1268593.1359754053,5000627.680606637,564,0.14929077224166667
1262970.2924499512,5063761.253950119,1262893.8555745634,5063703.926293578,1263046.729325339,5063818.58160666,564,0.14929077224166667
1895263.626399994,5797400.789549828,1895187.189524606,5797343.461893287,1895340.0632753817,5797458.117206369,564,0.14929077224166667
1765096.4187998772,5678852.531300068,1765019.9819244894,5678795.203643527,1765172.855675265,5678909.858956609,564,0.14929077224166667
1899527.345049858,5701142.98085022,1899450.9081744703,5701085.653193679,1899603.781925246,5701200.308506761,564,0.14929077224166667
1873258.7277002335,5753549.156199932,1873182.2908248457,5753491.828543391,1873335.1645756213,5753606.483856473,564,0.14929077224166667
1606000.1978001595,5235702.021150112,1605923.7609247717,5235644.693493571,1606076.6346755472,5235759.348806653,564,0.14929077224166667
1344141.3053998947,4997128.490449905,1344064.868524507,4997071.162793364,1344217.7422752825,4997185.818106446,564,0.14929077224166667
1823178.1275501251,5787333.715950012,1823101.6906747373,5787276.388293471,1823254.564425513,5787391.043606553,564,0.14929077224166667
1160819.0854001045,5023651.883950233,1160742.6485247167,5023594.556293692,1160895.5222754923,5023709.2116067745,564,0.14929077224166667
1244641.575150013,4974133.58949995,1244565.1382746252,4974076.261843409,1244718.0120254008,4974190.917156491,564,0.14929077224166667
1381365.1594500542,5172711.770400047,1381288.7225746664,5172654.442743506,1381441.596325442,5172769.098056588,564,0.14929077224166667
2072583.7185997963,5787719.21570015,2072507.2817244085,5787661.8880436085,2072660.155475184,5787776.543356691,564,0.14929077224166667
1546595.8319501877,5298704.02944994,1546519.3950748,5298646.701793399,1546672.2688255755,5298761.357106481,564,0.14929077224166667
1768072.8308501244,5723205.666800022,1767996.3939747366,5723148.339143481,1768149.2677255122,5723262.994456563,564,0.14929077224166667
1172702.9795999527,5032426.436349869,1172626.542724565,5032369.108693328,1172779.4164753405,5032483.76400641,564,0.14929077224166667
1763350.978050232,5811281.814599991,1763274.5411748441,5811224.48694345,1763427.4149256197,5811339.142256532,564,0.14929077224166667
1927446.936800003,5632249.719950199,1927370.4999246153,5632192.392293658,1927523.3736753908,5632307.04760674,564,0.14929077224166667
1498591.4475998878,5356730.175749779,1498515.0107245,5356672.848093238,1498667.8844752756,5356787.50340632,564,0.14929077224166667
1387455.1524000168,4980731.604100227,1387378.715524629,4980674.276443686,1387531.5892754046,4980788.931756768,564,0.14929077224166667
1786688.2262997627,5569490.062300205,1786611.789424375,5569432.734643664,1786764.6631751505,5569547.389956746,564,0.14929077224166667
1380519.7100000381,4988538.266499996,1380443.2731246504,4988480.938843455,1380596.146875426,4988595.594156537,564,0.14929077224166667
1826672.4101500511,5902493.120900154,1826595.9732746633,5902435.793243613,1826748.847025439,5902550.448556695,564,0.14929077224166667
1865638.2909998894,5534154.375899792,1865561.8541245016,5534097.048243251,1865714.7278752772,5534211.703556333,564,0.14929077224166667
1403260.8168501854,4962524.9278001785,1403184.3799747976,4962467.6001436375,1403337.2537255732,4962582.25545672,564,0.14929077224166667
1332236.406300068,5168957.050000191,1332159.96942468,5168899.72234365,1332312.8431754557,5169014.377656732,564,0.14929077224166667
1870051.5134501457,5628682.188149929,1869975.076574758,5628624.860493388,1870127.9503255335,5628739.51580647,564,0.14929077224166667
1464075.6950001717,5132860.91809988,1463999.2581247839,5132803.590443339,1464152.1318755595,5132918.245756421,564,0.14929077224166667
1787022.6832499504,5879078.866799831,1786946.2463745626,5879021.53914329,1787099.1201253382,5879136.194456372,564,0.14929077224166667
1233357.1233501434,4885831.135350227,1233280.6864747556,4885773.807693686,1233433.5602255312,4885888.463006768,564,0.14929077224166667
1677699.7958498,5635139.257349968,1677623.3589744123,5635081.929693427,1677776.232725188,5635196.585006509,564,0.14929077224166667
1392773.2525000572,5021971.810750008,1392696.8156246694,5021914.483093467,1392849.689375445,5022029.138406549,564,0.14929077224166667
2002861.416999817,5758847.883500099,2002784.980124429,5758790.555843558,2002937.8538752047,5758905.21115664,564,0.14929077224166667
1291119.6796998978,5040564.55009985,1291043.24282451,5040507.222443309,1291196.1165752856,5040621.877756391,564,0.14929077224166667
1880584.151599884,5625927.308499813,1880507.7147244962,5625869.980843272,1880660.5884752718,5625984.636156354,564,0.14929077224166667
1663046.1332001686,5331671.813149929,1662969.6963247808,5331614.485493388,1663122.5700755564,5331729.14080647,564,0.14929077224166667
1551669.50330019,5146250.694849968,1551593.0664248022,5146193.367193427,1551745.9401755778,5146308.022506509,564,0.14929077224166667
1884768.7929000854,5597226.2177500725,1884692.3560246977,5597168.890093531,1884845.2297754732,5597283.5454066135,564,0.14929077224166667
1804599.0005497932,5831752.557050228,1804522.5636744055,5831695.229393687,1804675.437425181,5831809.884706769,564,0.14929077224166667
1118114.263249874,4884689.204750061,1118037.8263744863,4884631.87709352,1118190.700125262,4884746.532406602,564,0.14929077224166667
1808391.1245999336,5596408.662099838,1808314.6877245458,5596351.334443297,1808467.5614753214,5596465.989756379,564,0.14929077224166667
1385987.6723999977,5161903.6559000015,1385911.23552461,5161846.3282434605,1386064.1092753855,5161960.983556543,564,0.14929077224166667
1378988.1787500381,4928619.149849892,1378911.7418746504,4928561.822193351,1379064.615625426,4928676.477506433,564,0.14929077224166667
1195285.1967000961,4992042.114449978,1195208.7598247083,4991984.786793437,1195361.633575484,4992099.442106519,564,0.14929077224166667
1954419.7948999405,5686533.890200138,1954343.3580245527,5686476.562543597,1954496.2317753283,5686591.217856679,564,0.14929077224166667
1230833.904850006,5094446.951449871,1230757.4679746183,5094389.62379333,1230910.341725394,5094504.279106412,564,0.14929077224166667
1389675.0755000114,4923171.085299969,1389598.6386246237,4923113.757643428,1389751.5123753992,4923228.41295651,564,0.14929077224166667
1368141.5484499931,4923681.7789001465,1368065.1115746053,4923624.451243605,1368217.985325381,4923739.1065566875,564,0.14929077224166667
1796199.2477002144,5883816.23759985,1796122.8108248266,5883758.909943309,1796275.6845756022,5883873.565256391,564,0.14929077224166667
1830806.0286998749,5935984.302050114,1830729.591824487,5935926.974393573,1830882.4655752627,5936041.629706655,564,0.14929077224166667
