X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1597058.6465001106,5381812.5900502205,1597020.4280624168,5381783.92622195,1597096.8649378044,5381841.253878491,282,0.07464538612083334
1943219.5085000992,5720491.613699913,1943181.2900624054,5720462.9498716425,1943257.726937793,5720520.277528184,282,0.07464538612083334
1534329.0036997795,5331508.924900055,1534290.7852620857,5331480.261071784,1534367.2221374733,5331537.588728325,282,0.07464538612083334
1338324.7976498604,5139349.379000187,1338286.5792121666,5139320.715171916,1338363.0160875542,5139378.042828457,282,0.07464538612083334
1568946.435450077,5499159.518549919,1568908.2170123833,5499130.854721649,1568984.6538877708,5499188.18237819,282,0.07464538612083334
1289876.2504000664,4864061.369850159,1289838.0319623726,4864032.706021888,1289914.4688377602,4864090.033678429,282,0.07464538612083334
1553726.714650154,5361519.931099892,1553688.4962124603,5361491.267271621,1553764.933087848,5361548.594928162,282,0.07464538612083334
1830098.0898499489,5518129.89715004,1830059.871412255,5518101.233321769,1830136.3082876427,5518158.56097831,282,0.07464538612083334
1820786.029200077,5620444.509749889,1820747.8107623833,5620415.845921619,1820824.2476377708,5620473.17357816,282,0.07464538612083334
2008343.1663498878,5669927.643799782,2008304.947912194,5669898.979971511,2008381.3847875816,5669956.307628052,282,0.07464538612083334
1778899.4523000717,5821706.696650028,1778861.233862378,5821678.032821758,1778937.6707377655,5821735.360478299,282,0.07464538612083334
1796952.89289999,5888976.825150013,1796914.6744622963,5888948.161321742,1796991.1113376839,5889005.4889782835,282,0.07464538612083334
1489825.4511499405,5159028.438600063,1489787.2327122467,5158999.774771793,1489863.6695876343,5159057.102428334,282,0.07464538612083334
1844751.679450035,5550082.027750015,1844713.4610123413,5550053.363921745,1844789.8978877289,5550110.691578286,282,0.07464538612083334
1384259.5836000443,5079279.063950062,1384221.3651623505,5079250.400121791,1384297.802037738,5079307.727778332,282,0.07464538612083334
1909650.9801502228,5556064.805850029,1909612.761712529,5556036.1420217585,1909689.1985879166,5556093.4696782995,282,0.07464538612083334
1625625.571849823,5407717.235350132,1625587.3534121292,5407688.5715218615,1625663.7902875168,5407745.8991784025,282,0.07464538612083334
1221211.6564497948,5084510.041399956,1221173.438012101,5084481.377571685,1221249.8748874885,5084538.705228226,282,0.07464538612083334
1987262.937550068,5702058.789400101,1987224.7191123741,5702030.12557183,1987301.1559877617,5702087.453228371,282,0.07464538612083334
1871008.5967998505,5517671.866449833,1870970.3783621567,5517643.202621562,1871046.8152375442,5517700.530278103,282,0.07464538612083334
1295145.7364001274,5125510.347899914,1295107.5179624336,5125481.684071643,1295183.9548378212,5125539.011728184,282,0.07464538612083334
1736033.120900154,5667987.759850025,1735994.9024624603,5667959.096021755,1736071.339337848,5668016.423678296,282,0.07464538612083334
1502948.1094999313,5260929.151199818,1502909.8910622376,5260900.487371547,1502986.327937625,5260957.815028088,282,0.07464538612083334
1908217.513850212,5606842.045700073,1908179.2954125183,5606813.381871803,1908255.7322879059,5606870.709528344,282,0.07464538612083334
1302429.4164500237,4927108.48514986,1302391.1980123299,4927079.82132159,1302467.6348877174,4927137.148978131,282,0.07464538612083334
1697101.8249998093,5987337.537899971,1697063.6065621155,5987308.8740717005,1697140.043437503,5987366.2017282415,282,0.07464538612083334
2034197.6078500748,5747302.687650204,2034159.389412381,5747274.023821933,2034235.8262877685,5747331.351478474,282,0.07464538612083334
1463476.8804001808,5131677.876850128,1463438.661962487,5131649.213021858,1463515.0988378746,5131706.540678399,282,0.07464538612083334
1921197.3678002357,5737948.6951498985,1921159.149362542,5737920.031321628,1921235.5862379295,5737977.358978169,282,0.07464538612083334
1481481.347000122,5170907.4564499855,1481443.1285624283,5170878.792621715,1481519.5654378159,5170936.120278256,282,0.07464538612083334
1459623.7302999496,5157478.048449993,1459585.5118622559,5157449.384621723,1459661.9487376434,5157506.712278264,282,0.07464538612083334
1544092.2844500542,5465695.050700188,1544054.0660123604,5465666.386871917,1544130.502887748,5465723.714528458,282,0.07464538612083334
1345257.368999958,5181390.555150032,1345219.1505622643,5181361.8913217615,1345295.5874376518,5181419.218978303,282,0.07464538612083334
1697673.6208000183,6063867.284599781,1697635.4023623245,6063838.6207715105,1697711.839237712,6063895.948428052,282,0.07464538612083334
1389701.7195501328,4922669.635849953,1389663.501112439,4922640.972021682,1389739.9379878265,4922698.299678223,282,0.07464538612083334
1202145.4745497704,5008318.201300144,1202107.2561120766,5008289.537471874,1202183.6929874641,5008346.865128415,282,0.07464538612083334
1444004.591050148,5243585.356349945,1443966.3726124542,5243556.692521675,1444042.8094878418,5243614.020178216,282,0.07464538612083334
2050426.8454999924,5712069.443649769,2050388.6270622986,5712040.779821498,2050465.0639376862,5712098.107478039,282,0.07464538612083334
1912237.4937500954,5665178.133699894,1912199.2753124016,5665149.469871623,1912275.7121877891,5665206.797528164,282,0.07464538612083334
1309060.5654501915,4847497.787250042,1309022.3470124977,4847469.123421771,1309098.7838878853,4847526.4510783125,282,0.07464538612083334
1896785.0847997665,5558564.290150166,1896746.8663620728,5558535.626321895,1896823.3032374603,5558592.953978436,282,0.07464538612083334
1575971.3179497719,5267401.508500099,1575933.099512078,5267372.844671829,1576009.5363874657,5267430.17232837,282,0.07464538612083334
1173410.979400158,4946390.08589983,1173372.7609624641,4946361.422071559,1173449.1978378517,4946418.7497281,282,0.07464538612083334
1725928.3560500145,5605192.581999779,1725890.1376123207,5605163.918171508,1725966.5744877083,5605221.245828049,282,0.07464538612083334
1750895.7385501862,5647426.099699974,1750857.5201124924,5647397.435871704,1750933.95698788,5647454.763528245,282,0.07464538612083334
1645634.7744002342,5365369.1958498955,1645596.5559625404,5365340.532021625,1645672.992837928,5365397.859678166,282,0.07464538612083334
1289599.2270002365,4861848.365749836,1289561.0085625427,4861819.701921565,1289637.4454379303,4861877.0295781065,282,0.07464538612083334
1482128.7950501442,5301973.532899857,1482090.5766124504,5301944.869071586,1482167.013487838,5302002.196728127,282,0.07464538612083334
1836848.8126997948,5666397.026649952,1836810.594262101,5666368.362821681,1836887.0311374885,5666425.690478222,282,0.07464538612083334
1453545.9212999344,5229236.451200008,1453507.7028622406,5229207.787371738,1453584.1397376282,5229265.115028279,282,0.07464538612083334
1534339.9854998589,5353388.88929987,1534301.767062165,5353360.225471599,1534378.2039375526,5353417.55312814,282,0.07464538612083334
1399623.0366997719,5045225.197400093,1399584.818262078,5045196.533571823,1399661.2551374657,5045253.861228364,282,0.07464538612083334
1677054.6993999481,6125900.330800056,1677016.4809622543,6125871.666971786,1677092.917837642,6125928.994628327,282,0.07464538612083334
1861225.3090000153,5518521.223949909,1861187.0905623215,5518492.560121639,1861263.527437709,5518549.88777818,282,0.07464538612083334
1759650.8281002045,5980683.79764986,1759612.6096625107,5980655.13382159,1759689.0465378982,5980712.461478131,282,0.07464538612083334
1547250.9997000694,5279472.319099903,1547212.7812623756,5279443.655271633,1547289.2181377632,5279500.982928174,282,0.07464538612083334
1735071.3337497711,5626733.472799778,1735033.1153120773,5626704.8089715075,1735109.552187465,5626762.1366280485,282,0.07464538612083334
1360259.0496001244,5078763.554550171,1360220.8311624306,5078734.8907219,1360297.2680378181,5078792.218378441,282,0.07464538612083334
1730615.128950119,5605768.293749809,1730576.9105124252,5605739.629921539,1730653.3473878128,5605796.95757808,282,0.07464538612083334
1467265.4532999992,5214140.75304985,1467227.2348623055,5214112.08922158,1467303.671737693,5214169.416878121,282,0.07464538612083334
1237262.6430501938,4836822.394899845,1237224.4246125,4836793.731071575,1237300.8614878876,4836851.058728116,282,0.07464538612083334
1650903.748700142,5389763.636400223,1650865.5302624481,5389734.972571952,1650941.9671378357,5389792.300228493,282,0.07464538612083334
2061368.3421502113,5765194.580800056,2061330.1237125176,5765165.916971786,2061406.560587905,5765223.244628327,282,0.07464538612083334
1853594.0075497627,5774544.986949921,1853555.789112069,5774516.32312165,1853632.2259874565,5774573.650778191,282,0.07464538612083334
1536914.3299498558,5319338.614150047,1536876.111512162,5319309.950321777,1536952.5483875496,5319367.277978318,282,0.07464538612083334
1638905.541150093,5426621.048699856,1638867.3227123993,5426592.384871585,1638943.7595877869,5426649.712528126,282,0.07464538612083334
1277775.2999501228,4846972.961649895,1277737.081512429,4846944.297821624,1277813.5183878166,4847001.625478165,282,0.07464538612083334
1282735.9273500443,4894766.864699841,1282697.7089123505,4894738.20087157,1282774.145787738,4894795.528528111,282,0.07464538612083334
