X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1228774.5453000069,4871478.34469986,1218990.6252473968,4864140.404660402,1238558.465352617,4878816.284739317,72224,19.109218852754164
1892596.9957499504,5538255.931799889,1882813.0756973403,5530917.991760431,1902380.9158025605,5545593.871839346,72224,19.109218852754164
1793674.4573497772,5782937.65199995,1783890.5372971671,5775599.711960493,1803458.3774023873,5790275.592039408,72224,19.109218852754164
1510879.9995498657,5375872.651400089,1501096.0794972556,5368534.7113606315,1520663.9196024758,5383210.591439547,72224,19.109218852754164
1851299.0237498283,5645789.8148498535,1841515.1036972182,5638451.874810396,1861082.9438024384,5653127.754889311,72224,19.109218852754164
1768465.286600113,5465602.270100117,1758681.3665475028,5458264.330060659,1778249.206652723,5472940.2101395745,72224,19.109218852754164
1815311.644249916,5803589.662799835,1805527.724197306,5796251.722760377,1825095.5643025262,5810927.602839293,72224,19.109218852754164
1789600.76335001,5496843.514699936,1779816.8432973998,5489505.574660478,1799384.68340262,5504181.454739394,72224,19.109218852754164
1738872.8928499222,5643284.56554985,1729088.972797312,5635946.625510393,1748656.8129025323,5650622.505589308,72224,19.109218852754164
1781141.6869001389,5717796.594550133,1771357.7668475288,5710458.654510675,1790925.606952749,5725134.5345895905,72224,19.109218852754164
1445595.3661999702,5036103.424600124,1435811.4461473601,5028765.484560667,1455379.2862525804,5043441.364639582,72224,19.109218852754164
1325421.960050106,4919349.291649818,1315638.039997496,4912011.351610361,1335205.8801027162,4926687.231689276,72224,19.109218852754164
1807772.183450222,5471408.939099789,1797988.263397612,5464070.999060331,1817556.1035028321,5478746.879139246,72224,19.109218852754164
1523987.1101498604,5469536.5222501755,1514203.1900972503,5462198.582210718,1533771.0302024705,5476874.462289633,72224,19.109218852754164
1732971.9862499237,5651106.404250145,1723188.0661973136,5643768.464210687,1742755.9063025338,5658444.344289603,72224,19.109218852754164
1115370.620999813,4959686.462999821,1105586.700947203,4952348.522960363,1125154.5410524232,4967024.403039278,72224,19.109218852754164
1552838.4366497993,5351644.124800205,1543054.5165971892,5344306.1847607475,1562622.3567024095,5358982.064839663,72224,19.109218852754164
1527511.8685498238,5312303.272299767,1517727.9484972137,5304965.332260309,1537295.7886024339,5319641.212339224,72224,19.109218852754164
1539897.4862499237,5327846.3913497925,1530113.5661973136,5320508.451310335,1549681.4063025338,5335184.33138925,72224,19.109218852754164
1135222.8540501595,4936344.36439991,1125438.9339975493,4929006.424360452,1145006.7741027696,4943682.304439368,72224,19.109218852754164
1895436.1406998634,5520063.393750191,1885652.2206472533,5512725.453710733,1905220.0607524735,5527401.3337896485,72224,19.109218852754164
1249542.3414502144,4984361.156000137,1239758.4213976043,4977023.21596068,1259326.2615028245,4991699.096039595,72224,19.109218852754164
1466309.303899765,5256275.065700054,1456525.383847155,5248937.125660596,1476093.2239523751,5263613.005739512,72224,19.109218852754164
1604519.3798999786,5426445.402249813,1594735.4598473685,5419107.462210355,1614303.2999525887,5433783.342289271,72224,19.109218852754164
1241838.4270501137,4931798.649050236,1232054.5069975036,4924460.709010778,1251622.3471027238,4939136.5890896935,72224,19.109218852754164
1507170.4383001328,5331293.3380999565,1497386.5182475226,5323955.398060499,1516954.3583527429,5338631.278139414,72224,19.109218852754164
1453049.1764998436,5182023.392849922,1443265.2564472335,5174685.452810464,1462833.0965524537,5189361.33288938,72224,19.109218852754164
1299072.4197998047,4884795.421299934,1289288.4997471946,4877457.481260477,1308856.3398524148,4892133.361339392,72224,19.109218852754164
1316287.9433498383,4951674.4391999245,1306504.0232972282,4944336.499160467,1326071.8634024484,4959012.379239382,72224,19.109218852754164
1415871.4207000732,5102088.641749859,1406087.5006474631,5094750.701710401,1425655.3407526833,5109426.581789317,72224,19.109218852754164
1489586.988749981,5367913.665550232,1479803.0686973708,5360575.725510774,1499370.908802591,5375251.60558969,72224,19.109218852754164
1534955.3302001953,5196304.925499916,1525171.4101475852,5188966.985460458,1544739.2502528054,5203642.865539374,72224,19.109218852754164
1276772.8414998055,4914323.12624979,1266988.9214471953,4906985.186210332,1286556.7615524156,4921661.066289248,72224,19.109218852754164
1577675.7596998215,5322089.924349785,1567891.8396472114,5314751.984310327,1587459.6797524316,5329427.864389243,72224,19.109218852754164
1830697.6783499718,5557780.007949829,1820913.7582973617,5550442.067910371,1840481.5984025819,5565117.947989287,72224,19.109218852754164
1666779.7670497894,6036400.870200157,1656995.8469971793,6029062.930160699,1676563.6871023995,6043738.810239615,72224,19.109218852754164
1459157.3977499008,5177501.402100086,1449373.4776972907,5170163.462060628,1468941.317802511,5184839.342139544,72224,19.109218852754164
1670461.48995018,5484303.97660017,1660677.56989757,5476966.036560712,1680245.4100027902,5491641.916639628,72224,19.109218852754164
1635380.6914000511,5332459.298600197,1625596.771347441,5325121.358560739,1645164.6114526612,5339797.238639655,72224,19.109218852754164
1463840.6027002335,5241481.600900173,1454056.6826476234,5234143.660860715,1473624.5227528436,5248819.540939631,72224,19.109218852754164
1886452.067749977,5688808.002399921,1876668.147697367,5681470.062360464,1896235.9878025872,5696145.942439379,72224,19.109218852754164
1284509.5548000336,5119997.241350174,1274725.6347474235,5112659.301310716,1294293.4748526437,5127335.181389632,72224,19.109218852754164
1184102.6360998154,5009868.1013998985,1174318.7160472053,5002530.161360441,1193886.5561524255,5017206.041439356,72224,19.109218852754164
1282577.027900219,4993037.279600143,1272793.1078476089,4985699.339560686,1292360.947952829,5000375.219639601,72224,19.109218852754164
1234213.5640501976,5110867.409150124,1224429.6439975875,5103529.469110666,1243997.4841028077,5118205.349189581,72224,19.109218852754164
1787748.3952999115,5488503.834549904,1777964.4752473014,5481165.894510446,1797532.3153525216,5495841.774589362,72224,19.109218852754164
1259774.6565999985,5042665.363699913,1249990.7365473884,5035327.423660455,1269558.5766526086,5050003.303739371,72224,19.109218852754164
1796063.4988999367,5602708.1971998215,1786279.5788473266,5595370.257160364,1805847.4189525468,5610046.137239279,72224,19.109218852754164
2022343.9312500954,5790918.771100044,2012560.0111974853,5783580.8310605865,2032127.8513027055,5798256.711139502,72224,19.109218852754164
1268742.1294498444,5024388.2150502205,1258958.2093972343,5017050.275010763,1278526.0495024545,5031726.155089678,72224,19.109218852754164
1358638.162250042,5018695.037149906,1348854.2421974319,5011357.097110448,1368422.082302652,5026032.977189364,72224,19.109218852754164
1720184.623099804,5976935.613699913,1710400.7030471938,5969597.673660455,1729968.543152414,5984273.553739371,72224,19.109218852754164
1669237.6291499138,5354614.087150097,1659453.7090973037,5347276.147110639,1679021.549202524,5361952.027189555,72224,19.109218852754164
1629375.6844501495,5291196.007999897,1619591.7643975394,5283858.067960439,1639159.6045027596,5298533.948039355,72224,19.109218852754164
1938702.0865998268,5677333.649149895,1928918.1665472167,5669995.709110437,1948486.006652437,5684671.5891893525,72224,19.109218852754164
1817406.7322502136,5643202.99119997,1807622.8121976035,5635865.0511605125,1827190.6523028237,5650540.931239428,72224,19.109218852754164
1869405.201499939,5597311.447800159,1859621.2814473289,5589973.507760702,1879189.121552549,5604649.387839617,72224,19.109218852754164
1518475.6599001884,5241160.212150097,1508691.7398475783,5233822.272110639,1528259.5799527986,5248498.152189555,72224,19.109218852754164
1210098.6507000923,5006813.076900005,1200314.7306474822,4999475.136860548,1219882.5707527024,5014151.016939463,72224,19.109218852754164
1450122.2903499603,5228158.092999935,1440338.3702973502,5220820.152960477,1459906.2104025704,5235496.033039393,72224,19.109218852754164
1466519.7245497704,5342719.341050148,1456735.8044971603,5335381.40101069,1476303.6446023805,5350057.281089606,72224,19.109218852754164
1681935.954899788,6020983.8052001,1672152.0348471778,6013645.865160642,1691719.874952398,6028321.745239558,72224,19.109218852754164
1874488.026500225,5781019.458399773,1864704.106447615,5773681.518360315,1884271.9465528352,5788357.39843923,72224,19.109218852754164
1229587.6073999405,4983386.989649773,1219803.6873473304,4976049.049610315,1239371.5274525506,4990724.92968923,72224,19.109218852754164
1794103.4872498512,5638120.069849968,1784319.5671972411,5630782.12981051,1803887.4073024613,5645458.009889426,72224,19.109218852754164
1688259.9485998154,5454739.136700153,1678476.0285472053,5447401.196660696,1698043.8686524255,5462077.076739611,72224,19.109218852754164
1873363.0082998276,5814795.523149967,1863579.0882472175,5807457.583110509,1883146.9283524377,5822133.463189425,72224,19.109218852754164
1413886.791150093,5087838.429550171,1404102.871097483,5080500.489510713,1423670.7112027032,5095176.369589629,72224,19.109218852754164
1199297.4318499565,5059748.980949879,1189513.5117973464,5052411.040910421,1209081.3519025666,5067086.920989336,72224,19.109218852754164
1587865.3644499779,5440493.657700062,1578081.4443973678,5433155.717660604,1597649.284502588,5447831.59773952,72224,19.109218852754164
1965559.4785499573,5785084.930650234,1955775.5584973472,5777746.9906107765,1975343.3986025674,5792422.870689692,72224,19.109218852754164
1372222.5796499252,4955257.262700081,1362438.6595973151,4947919.322660623,1382006.4997025353,4962595.202739539,72224,19.109218852754164
2013171.4404001236,5687592.232749939,2003387.5203475135,5680254.292710481,2022955.3604527337,5694930.172789397,72224,19.109218852754164
1737146.144249916,5935825.198400021,1727362.224197306,5928487.258360563,1746930.0643025262,5943163.138439478,72224,19.109218852754164
1344853.7424998283,5075544.713150024,1335069.8224472182,5068206.773110567,1354637.6625524384,5082882.653189482,72224,19.109218852754164
1453817.3263998032,5041954.5145998,1444033.406347193,5034616.574560342,1463601.2464524133,5049292.454639258,72224,19.109218852754164
1196432.4292497635,4766995.455299854,1186648.5091971534,4759657.5152603965,1206216.3493023736,4774333.395339312,72224,19.109218852754164
1583902.29185009,5261006.721899986,1574118.37179748,5253668.7818605285,1593686.2119027001,5268344.661939444,72224,19.109218852754164
1915075.2314500809,5786714.494599819,1905291.3113974708,5779376.554560361,1924859.151502691,5794052.434639277,72224,19.109218852754164
1754647.3977499008,5437085.717450142,1744863.4776972907,5429747.777410684,1764431.317802511,5444423.6574896,72224,19.109218852754164
1471189.9843997955,5309814.892000198,1461406.0643471854,5302476.951960741,1480973.9044524056,5317152.832039656,72224,19.109218852754164
1477615.3435001373,5237309.429749966,1467831.4234475272,5229971.489710508,1487399.2635527474,5244647.369789423,72224,19.109218852754164
1851122.2881498337,5602296.585549831,1841338.3680972236,5594958.645510374,1860906.2082024438,5609634.525589289,72224,19.109218852754164
1162271.1099500656,4891290.95664978,1152487.1898974555,4883953.0166103225,1172055.0300026757,4898628.896689238,72224,19.109218852754164
