X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1333505.5949001312,4965803.353899956,1332282.6048935212,4964886.111394998,1334728.5849067413,4966720.596404914,9028,2.3886523566604163
1813536.2190999985,5506986.601299763,1812313.2290933884,5506069.358794805,1814759.2091066085,5507903.843804721,9028,2.3886523566604163
1555093.5479998589,5432657.266449928,1553870.5579932488,5431740.02394497,1556316.538006469,5433574.508954886,9028,2.3886523566604163
1577231.9478998184,5425079.604949951,1576008.9578932084,5424162.362444993,1578454.9379064285,5425996.847454909,9028,2.3886523566604163
1269359.0291500092,4968547.62169981,1268136.039143399,4967630.379194852,1270582.0191566192,4969464.864204768,9028,2.3886523566604163
2046650.2884497643,5823710.475299835,2045427.2984431542,5822793.232794877,2047873.2784563743,5824627.717804793,9028,2.3886523566604163
1626637.128950119,5350664.534649849,1625414.138943509,5349747.292144891,1627860.118956729,5351581.777154807,9028,2.3886523566604163
1991278.5593500137,5699465.739150047,1990055.5693434037,5698548.496645089,1992501.5493566238,5700382.981655005,9028,2.3886523566604163
1283356.3509001732,4866132.56344986,1282133.3608935631,4865215.320944902,1284579.3409067832,4867049.805954818,9028,2.3886523566604163
1410377.456099987,5239216.033850193,1409154.466093377,5238298.791345235,1411600.446106597,5240133.276355151,9028,2.3886523566604163
1250903.6360502243,5076277.369949818,1249680.6460436143,5075360.12744486,1252126.6260568344,5077194.612454776,9028,2.3886523566604163
1485095.7442002296,5363991.546299934,1483872.7541936196,5363074.303794976,1486318.7342068397,5364908.788804892,9028,2.3886523566604163
1373309.4492502213,5023258.16809988,1372086.4592436112,5022340.925594922,1374532.4392568313,5024175.410604838,9028,2.3886523566604163
1288516.6511998177,5033918.7572999,1287293.6611932076,5033001.514794942,1289739.6412064277,5034835.999804858,9028,2.3886523566604163
1244139.2933502197,4927691.692200184,1242916.3033436097,4926774.449695226,1245362.2833568298,4928608.934705142,9028,2.3886523566604163
1820585.5794000626,5647857.422399998,1819362.5893934525,5646940.17989504,1821808.5694066726,5648774.664904956,9028,2.3886523566604163
1349328.3866500854,4948443.242549896,1348105.3966434754,4947526.000044938,1350551.3766566955,4949360.485054854,9028,2.3886523566604163
2071191.991300106,5797157.476550102,2069969.001293496,5796240.234045144,2072414.981306716,5798074.71905506,9028,2.3886523566604163
1381688.8814501762,5157161.393549919,1380465.8914435662,5156244.151044961,1382911.8714567863,5158078.636054877,9028,2.3886523566604163
1375942.6201500893,5192965.836800098,1374719.6301434792,5192048.59429514,1377165.6101566993,5193883.0793050565,9028,2.3886523566604163
1780485.4045000076,5887309.01940012,1779262.4144933976,5886391.776895162,1781708.3945066177,5888226.261905078,9028,2.3886523566604163
1579211.0129499435,6184989.434150219,1577988.0229433335,6184072.191645261,1580434.0029565536,6185906.676655177,9028,2.3886523566604163
1409965.5154500008,5037461.5774998665,1408742.5254433907,5036544.334994908,1411188.5054566108,5038378.820004825,9028,2.3886523566604163
1375961.7987499237,5081218.581850052,1374738.8087433137,5080301.339345094,1377184.7887565338,5082135.82435501,9028,2.3886523566604163
1417664.6497001648,5036437.55189991,1416441.6596935547,5035520.309394952,1418887.6397067748,5037354.794404868,9028,2.3886523566604163
1495019.5655498505,5131416.982299805,1493796.5755432404,5130499.739794847,1496242.5555564605,5132334.224804763,9028,2.3886523566604163
1391377.2298498154,5119278.239749908,1390154.2398432053,5118360.99724495,1392600.2198564254,5120195.4822548665,9028,2.3886523566604163
1395495.9140000343,4982053.2666502,1394272.9239934243,4981136.024145242,1396718.9040066444,4982970.509155158,9028,2.3886523566604163
1478502.7148499489,5293507.893300056,1477279.7248433388,5292590.650795098,1479725.704856559,5294425.1358050145,9028,2.3886523566604163
1785166.738049984,5569215.649849892,1783943.748043374,5568298.407344934,1786389.728056594,5570132.89235485,9028,2.3886523566604163
1823016.9746499062,5756936.326700211,1821793.984643296,5756019.0841952525,1824239.9646565162,5757853.569205169,9028,2.3886523566604163
1656064.4808502197,5439268.333549976,1654841.4908436097,5438351.091045018,1657287.4708568298,5440185.576054934,9028,2.3886523566604163
1612693.1009001732,5407440.939650059,1611470.1108935631,5406523.697145101,1613916.0909067832,5408358.182155017,9028,2.3886523566604163
1257940.8225998878,5077614.492499828,1256717.8325932778,5076697.24999487,1259163.812606498,5078531.735004786,9028,2.3886523566604163
1304070.515950203,4874536.8121500015,1302847.525943593,4873619.569645043,1305293.505956813,4875454.05465496,9028,2.3886523566604163
1415453.187550068,5232352.009200096,1414230.1975434578,5231434.766695138,1416676.177556678,5233269.251705054,9028,2.3886523566604163
1792824.3920998573,5391666.260099888,1791601.4020932473,5390749.01759493,1794047.3821064674,5392583.502604846,9028,2.3886523566604163
1510678.7056498528,5315255.8287501335,1509455.7156432427,5314338.586245175,1511901.6956564628,5316173.071255092,9028,2.3886523566604163
1757826.6346502304,5711708.003550053,1756603.6446436204,5710790.761045095,1759049.6246568405,5712625.246055011,9028,2.3886523566604163
1909278.8933000565,5784682.999199867,1908055.9032934464,5783765.756694909,1910501.8833066665,5785600.241704825,9028,2.3886523566604163
1147400.7119998932,4947047.0342001915,1146177.7219932831,4946129.791695233,1148623.7020065032,4947964.27670515,9028,2.3886523566604163
1667211.3931498528,5427958.526350021,1665988.4031432427,5427041.283845063,1668434.3831564628,5428875.768854979,9028,2.3886523566604163
1689479.8499999046,5403164.210350037,1688256.8599932946,5402246.967845079,1690702.8400065147,5404081.452854995,9028,2.3886523566604163
1160134.5858998299,4954476.991899967,1158911.5958932198,4953559.749395009,1161357.57590644,4955394.234404925,9028,2.3886523566604163
1118747.1066999435,4891793.809150219,1117524.1166933335,4890876.566645261,1119970.0967065536,4892711.051655177,9028,2.3886523566604163
1441445.0131998062,5068873.774799824,1440222.0231931962,5067956.532294866,1442668.0032064163,5069791.017304782,9028,2.3886523566604163
