X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1264581.5959000587,4929852.419199944,1264428.7221492834,4929737.7638868615,1264734.469650834,4929967.074513026,1128,0.29858154448333335
1930630.5328001976,5606494.6818499565,1930477.6590494222,5606380.0265368745,1930783.406550973,5606609.337163039,1128,0.29858154448333335
1223630.1274499893,5004416.946849823,1223477.253699214,5004302.291536741,1223783.0012007647,5004531.602162905,1128,0.29858154448333335
1964199.963500023,5692601.135550022,1964047.0897492475,5692486.48023694,1964352.8372507982,5692715.790863104,1128,0.29858154448333335
2058807.237999916,5726330.985449791,2058654.3642491407,5726216.330136709,2058960.1117506914,5726445.640762873,1128,0.29858154448333335
1587435.2171001434,5298725.569950104,1587282.343349368,5298610.914637022,1587588.0908509188,5298840.225263186,1128,0.29858154448333335
1734149.6640501022,5682295.429200172,1733996.7902993269,5682180.77388709,1734302.5378008776,5682410.084513254,1128,0.29858154448333335
1230573.454750061,4896844.255350113,1230420.5809992857,4896729.600037031,1230726.3285008364,4896958.910663195,1128,0.29858154448333335
1375472.290649891,5113763.289899826,1375319.4168991155,5113648.634586744,1375625.1644006663,5113877.945212908,1128,0.29858154448333335
1198627.6879000664,4854639.125850201,1198474.814149291,4854524.470537119,1198780.5616508417,4854753.781163283,1128,0.29858154448333335
1756609.3797998428,5606908.246799946,1756456.5060490675,5606793.591486864,1756762.2535506182,5607022.902113028,1128,0.29858154448333335
2010304.4885997772,5696713.6399002075,2010151.6148490019,5696598.9845871255,2010457.3623505526,5696828.29521329,1128,0.29858154448333335
1451154.7988500595,5282561.643199921,1451001.9250992842,5282446.987886839,1451307.6726008349,5282676.298513003,1128,0.29858154448333335
1170757.803949833,4952753.935400009,1170604.9301990576,4952639.280086927,1170910.6777006083,4952868.590713091,1128,0.29858154448333335
1370326.2801499367,5085662.73390007,1370173.4063991613,5085548.078586988,1370479.153900712,5085777.389213152,1128,0.29858154448333335
1565790.6989498138,5170335.7124500275,1565637.8251990385,5170221.057136945,1565943.5727005892,5170450.3677631095,1128,0.29858154448333335
1906250.138249874,5621755.165999889,1906097.2644990988,5621640.510686807,1906403.0120006495,5621869.821312971,1128,0.29858154448333335
1721897.1484999657,6055520.423999786,1721744.2747491903,6055405.768686704,1722050.022250741,6055635.079312868,1128,0.29858154448333335
1846232.509399891,5883117.6007499695,1846079.6356491155,5883002.945436887,1846385.3831506663,5883232.2560630515,1128,0.29858154448333335
1864853.9704499245,5675820.205599785,1864701.096699149,5675705.550286703,1865006.8442006998,5675934.860912867,1128,0.29858154448333335
1619328.6325998306,6093758.607999802,1619175.7588490553,6093643.95268672,1619481.506350606,6093873.263312884,1128,0.29858154448333335
1833016.9828000069,5900992.142650127,1832864.1090492315,5900877.487337045,1833169.8565507822,5901106.797963209,1128,0.29858154448333335
1314580.9515500069,4853608.521049976,1314428.0777992315,4853493.865736894,1314733.8253007822,4853723.176363058,1128,0.29858154448333335
1418709.9498000145,5195396.67689991,1418557.0760492391,5195282.021586828,1418862.8235507898,5195511.332212992,1128,0.29858154448333335
1345103.7583498955,4913345.986750126,1344950.8845991201,4913231.331437044,1345256.6321006708,4913460.642063208,1128,0.29858154448333335
1515247.2116498947,5353127.44535017,1515094.3378991194,5353012.790037088,1515400.08540067,5353242.100663252,1128,0.29858154448333335
1821006.5174999237,5644560.260849953,1820853.6437491484,5644445.605536871,1821159.391250699,5644674.916163035,1128,0.29858154448333335
1758020.811150074,5443805.557600021,1757867.9373992987,5443690.902286939,1758173.6849008494,5443920.212913103,1128,0.29858154448333335
1252063.311200142,4882686.650949955,1251910.4374493666,4882571.995636873,1252216.1849509173,4882801.306263037,1128,0.29858154448333335
1721433.307199955,5940563.277750015,1721280.4334491796,5940448.622436933,1721586.1809507303,5940677.933063097,1128,0.29858154448333335
1781201.6897001266,5490941.009150028,1781048.8159493513,5490826.353836946,1781354.563450902,5491055.66446311,1128,0.29858154448333335
1761028.5469498634,5727862.098499775,1760875.673199088,5727747.443186693,1761181.4207006388,5727976.753812857,1128,0.29858154448333335
1173120.7322998047,4905451.26639986,1172967.8585490293,4905336.611086778,1173273.60605058,4905565.921712942,1128,0.29858154448333335
1681172.6947498322,6078236.526549816,1681019.8209990568,6078121.871236734,1681325.5685006075,6078351.181862898,1128,0.29858154448333335
1774776.3388500214,5892985.15625,1774623.465099246,5892870.500936918,1774929.2126007967,5893099.811563082,1128,0.29858154448333335
1827174.5062499046,5528301.536300182,1827021.6324991293,5528186.8809871,1827327.38000068,5528416.191613264,1128,0.29858154448333335
1747301.1842999458,5734350.852900028,1747148.3105491705,5734236.197586946,1747454.0580507212,5734465.50821311,1128,0.29858154448333335
1821261.0076498985,5852827.291600227,1821108.1338991232,5852712.636287145,1821413.8814006739,5852941.946913309,1128,0.29858154448333335
1564780.7272000313,5435549.096250057,1564627.853449256,5435434.440936975,1564933.6009508066,5435663.751563139,1128,0.29858154448333335
2046171.6651501656,5764856.896800041,2046018.7913993902,5764742.241486959,2046324.538900941,5764971.552113123,1128,0.29858154448333335
1564997.0084500313,5320921.569849968,1564844.134699256,5320806.914536886,1565149.8822008066,5321036.22516305,1128,0.29858154448333335
1320300.9595499039,4916230.44535017,1320148.0857991285,4916115.790037088,1320453.8333006792,4916345.100663252,1128,0.29858154448333335
1749389.9277501106,5626052.333849907,1749237.0539993353,5625937.678536825,1749542.801500886,5626166.989162989,1128,0.29858154448333335
1203941.3406500816,5014457.916200161,1203788.4668993063,5014343.260887079,1204094.214400857,5014572.571513243,1128,0.29858154448333335
1487005.7178997993,5303138.81885004,1486852.844149024,5303024.163536958,1487158.5916505747,5303253.4741631225,1128,0.29858154448333335
1380315.7203497887,4892958.253600121,1380162.8465990133,4892843.5982870385,1380468.594100564,4893072.908913203,1128,0.29858154448333335
1244554.1856498718,5044869.335000038,1244401.3118990965,5044754.679686956,1244707.0594006472,5044983.99031312,1128,0.29858154448333335
1926129.0898499489,5631315.158299923,1925976.2160991735,5631200.502986841,1926281.9636007242,5631429.813613005,1128,0.29858154448333335
1335564.9432997704,5141792.693399906,1335412.069548995,5141678.038086824,1335717.8170505457,5141907.348712988,1128,0.29858154448333335
